PG%,SG%,SF%,PF%,C%,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Height,Weight,YearsPro,Season
4.0,74.0,21.0,1.0,0.0,31,50,21,21.7,3.0,8.0,0.368,1.9,5.3,0.35700000000000004,1.1,2.8,0.38799999999999996,0.485,0.9,1.1,0.818,0.2,1.5,1.7,2.4,0.7,0.2,1.2,1.9,8.7,11.0,0.51,0.654,0.13699999999999998,0.9,7.8,4.2,1.6,0.8,12.3,19.3,0.6,0.4,1.0,0.045,-0.3,-0.9,-1.2,0.2,193.04,96.615096,9,2015
4.0,91.0,5.0,0.0,0.0,19,52,0,10.3,1.5,3.2,0.455,0.1,0.7,0.139,1.4,2.5,0.542,0.47,0.7,1.1,0.6729999999999999,0.5,1.2,1.7,0.4,0.4,0.2,0.8,0.9,3.7,10.3,0.507,0.21600000000000003,0.32899999999999996,5.3,13.0,9.2,1.9,1.6,18.7,19.4,-0.3,0.5,0.2,0.018000000000000002,-3.1,-0.1,-3.2,-0.2,195.58,89.811216,1,2014
0.0,0.0,0.0,41.0,60.0,32,3,0,4.0,0.3,1.3,0.25,0.0,0.0,0.0,0.3,1.3,0.25,0.25,0.0,0.0,0.0,1.0,0.3,1.3,0.0,0.0,0.0,0.0,1.0,0.7,3.5,0.25,0.0,0.0,28.1,8.7,18.1,0.0,0.0,0.0,14.4,0.0,0.0,0.0,-0.013000000000000001,-8.4,-6.2,-14.6,0.0,205.74,102.0582,14,2018
0.0,0.0,2.0,75.0,23.0,24,12,0,4.8,0.4,0.8,0.5,0.0,0.0,0.0,0.4,0.8,0.5,0.5,0.4,0.7,0.625,0.4,0.9,1.3,0.3,0.2,0.2,0.3,0.7,1.3,13.8,0.555,0.0,0.8,10.0,21.6,15.9,1.9,2.7,18.2,13.2,0.1,0.1,0.2,0.133,-1.9,2.2,0.3,0.0,205.74,102.0582,2,2013
0.0,1.0,43.0,57.0,0.0,35,48,0,9.6,1.2,3.0,0.408,0.9,2.2,0.39399999999999996,0.4,0.8,0.447,0.5529999999999999,0.4,0.5,0.8079999999999999,0.2,0.9,1.0,0.3,0.2,0.2,0.3,1.0,3.7,11.6,0.58,0.732,0.183,2.0,10.2,6.1,1.2,1.8,7.8,16.2,0.7,0.5,1.2,0.12,-0.2,-0.1,-0.3,0.2,203.2,98.883056,13,2016
33.0,67.0,0.0,0.0,0.0,22,13,0,6.2,0.5,1.6,0.28600000000000003,0.1,0.5,0.14300000000000002,0.4,1.1,0.35700000000000004,0.31,1.0,1.2,0.813,0.1,0.4,0.5,0.6,0.2,0.0,0.2,1.2,2.0,8.5,0.46399999999999997,0.33299999999999996,0.762,1.4,7.2,4.3,1.9,0.0,6.7,16.6,0.1,0.0,0.1,0.075,-5.1,1.1,-4.1,0.0,193.04,88.45044,2,2014
0.0,11.0,82.0,7.0,0.0,20,22,1,7.1,0.5,1.6,0.34299999999999997,0.2,0.9,0.21100000000000002,0.4,0.7,0.5,0.4,0.4,0.5,0.9,0.0,0.7,0.7,0.3,0.1,0.0,0.5,1.0,1.7,2.3,0.47,0.5429999999999999,0.28600000000000003,0.0,11.8,5.8,1.0,0.5,21.8,14.4,-0.2,0.1,-0.1,-0.040999999999999995,-7.5,-0.9,-8.4,-0.3,200.66,88.904032,1,2014
92.0,8.0,0.0,0.0,0.0,25,52,27,20.3,3.5,8.0,0.439,0.8,2.4,0.312,2.8,5.6,0.493,0.486,0.9,1.2,0.738,0.3,2.2,2.5,3.6,0.7,0.1,1.8,1.4,8.6,13.6,0.507,0.301,0.147,1.4,12.5,7.0,1.7,0.2,17.7,23.3,0.2,1.2,1.3,0.061,-1.2,-0.4,-1.6,0.1,190.5,92.079176,5,2016
0.0,0.0,0.0,10.0,90.0,30,63,3,12.9,1.0,1.9,0.5,0.0,0.0,0.0,1.0,1.9,0.504,0.5,0.7,0.9,0.75,1.1,1.3,2.4,0.8,0.7,1.2,0.3,1.7,2.6,15.2,0.56,0.008,0.467,9.6,11.4,10.5,2.7,7.7,12.1,9.1,1.3,1.8,3.2,0.187,-1.3,4.4,3.1,1.1,208.28,111.13004,8,2018
0.0,41.0,56.0,3.0,0.0,26,31,0,19.9,4.0,8.7,0.456,1.3,3.7,0.342,2.7,5.0,0.5379999999999999,0.528,1.9,2.2,0.8959999999999999,0.4,1.4,1.8,0.9,0.4,0.1,1.0,1.2,11.1,15.6,0.5760000000000001,0.42200000000000004,0.248,2.1,8.2,5.1,1.0,0.3,9.4,23.8,1.0,0.0,1.0,0.076,1.0,-3.1,-2.2,0.0,193.04,99.336648,2,2016
0.0,0.0,1.0,95.0,5.0,22,55,38,15.6,1.9,3.7,0.502,0.0,0.1,0.14300000000000002,1.9,3.6,0.515,0.505,0.4,0.6,0.688,1.2,2.2,3.4,0.3,0.5,0.8,0.6,2.0,4.2,11.5,0.523,0.034,0.156,8.4,15.9,12.2,1.5,4.5,13.1,13.1,0.4,1.2,1.6,0.08900000000000001,-3.0,0.7,-2.4,-0.1,205.74,104.32616,1,2017
0.0,0.0,0.0,90.0,10.0,24,79,79,31.5,4.3,9.7,0.44299999999999995,1.4,4.2,0.337,2.9,5.5,0.523,0.516,1.7,2.5,0.66,1.4,6.7,8.2,3.7,1.6,1.3,1.7,3.2,11.7,16.4,0.54,0.43,0.261,5.1,22.4,14.0,2.4,2.9,13.5,17.2,3.3,5.2,8.5,0.163,0.7,2.8,3.5,3.5,200.66,104.32616,3,2015
100.0,0.0,0.0,0.0,0.0,26,59,11,17.2,2.5,6.4,0.39899999999999997,1.1,3.4,0.325,1.4,3.0,0.483,0.485,0.6,0.7,0.818,0.3,1.3,1.5,1.9,0.5,0.1,1.2,1.9,6.8,10.0,0.507,0.532,0.11699999999999999,1.9,8.6,5.5,1.5,0.3,14.7,21.9,-0.4,1.5,1.1,0.051,-2.5,-0.1,-2.6,-0.2,175.26,81.64656,6,2011
0.0,48.0,51.0,1.0,0.0,23,72,22,19.6,2.2,5.2,0.429,1.0,2.7,0.371,1.2,2.4,0.494,0.527,0.6,0.8,0.8,0.4,2.0,2.4,0.9,0.4,0.2,0.7,1.2,6.0,10.2,0.55,0.531,0.14800000000000002,2.5,10.9,6.8,1.2,0.6,10.8,14.1,1.2,1.2,2.4,0.08199999999999999,-1.3,-0.1,-1.4,0.2,200.66,90.7184,2,2015
3.0,17.0,69.0,12.0,0.0,21,33,8,10.8,0.9,2.7,0.348,0.1,0.3,0.273,0.8,2.4,0.359,0.365,0.3,0.4,0.643,0.2,2.0,2.2,0.8,0.5,0.2,0.3,0.8,2.2,8.2,0.389,0.124,0.157,1.6,20.8,11.4,2.1,1.5,9.5,13.4,-0.3,0.6,0.3,0.044000000000000004,-3.8,2.3,-1.4,0.1,205.74,104.32616,1,2015
0.0,0.0,2.0,98.0,0.0,31,78,78,25.7,3.3,7.2,0.45799999999999996,1.6,3.9,0.413,1.7,3.3,0.512,0.57,1.3,1.6,0.8290000000000001,0.9,3.8,4.7,1.2,0.7,0.5,0.8,1.5,9.5,13.9,0.603,0.542,0.218,3.9,16.2,10.0,1.4,1.6,9.7,14.8,3.1,1.9,5.0,0.11900000000000001,0.6,0.3,1.0,1.5,205.74,107.501304,13,2018
0.0,0.0,1.0,43.0,56.0,30,39,4,18.7,1.5,3.7,0.41,0.1,0.4,0.188,1.4,3.3,0.43799999999999994,0.42,1.3,1.8,0.6809999999999999,1.8,2.1,3.9,0.7,0.7,0.6,0.7,2.3,4.4,10.9,0.484,0.111,0.5,10.8,13.3,12.0,2.0,2.7,14.2,12.6,0.5,1.1,1.7,0.109,-2.3,1.4,-1.0,0.2,210.82,108.86208,10,2012
99.0,1.0,0.0,0.0,0.0,24,70,28,22.6,2.2,5.5,0.39899999999999997,1.2,3.3,0.359,1.0,2.2,0.45899999999999996,0.506,0.8,0.9,0.871,0.2,1.9,2.1,2.5,1.1,0.1,1.3,2.3,6.4,10.3,0.5379999999999999,0.595,0.16,1.0,9.5,5.5,2.5,0.3,18.0,15.0,0.7,2.3,2.9,0.08900000000000001,-2.3,1.5,-0.8,0.5,187.96,86.18248,3,2011
97.0,3.0,0.0,0.0,0.0,23,24,0,12.7,0.7,1.7,0.415,0.4,1.3,0.29,0.3,0.4,0.8,0.524,0.2,0.3,0.833,0.0,1.0,1.0,1.5,0.5,0.0,0.5,0.8,2.0,7.3,0.55,0.7559999999999999,0.146,0.3,8.8,4.4,2.1,0.0,23.0,8.1,0.1,0.2,0.3,0.04,-4.7,0.6,-4.1,-0.2,190.5,88.45044,1,2018
0.0,0.0,10.0,83.0,6.0,24,3,0,3.3,1.0,1.7,0.6,0.0,0.3,0.0,1.0,1.3,0.75,0.6,0.0,0.0,0.0,0.3,0.0,0.3,0.3,0.3,0.0,0.0,0.0,2.0,30.9,0.6,0.2,0.0,11.1,0.0,5.7,5.2,0.0,0.0,22.6,0.0,0.0,0.1,0.242,9.0,1.7,10.6,0.0,203.2,106.59412,1,2014
0.0,0.0,57.0,43.0,0.0,27,17,0,13.4,1.5,4.2,0.34700000000000003,1.0,2.8,0.36200000000000004,0.5,1.5,0.32,0.465,0.5,0.5,1.0,0.0,2.2,2.2,0.4,0.2,0.3,0.4,1.8,4.4,6.9,0.49700000000000005,0.653,0.111,0.0,17.6,8.9,0.8,1.8,7.4,15.2,0.0,0.2,0.2,0.042,-3.7,0.0,-3.7,-0.1,208.28,102.0582,1,2018
74.0,26.0,0.0,0.0,0.0,20,67,38,27.0,2.6,7.1,0.36700000000000005,1.4,4.1,0.335,1.3,3.1,0.41,0.462,1.2,1.9,0.6459999999999999,0.9,2.4,3.3,3.1,1.5,0.3,1.3,2.6,7.8,11.0,0.491,0.57,0.266,3.6,9.9,6.7,2.7,0.8,14.4,15.1,0.7,2.2,2.9,0.077,-1.9,1.5,-0.5,0.7,193.04,99.79024,1,2015
48.0,52.0,1.0,0.0,0.0,24,66,1,8.8,1.3,3.1,0.441,0.5,1.3,0.35700000000000004,0.9,1.8,0.5,0.515,0.4,0.5,0.8240000000000001,0.2,0.8,1.0,1.0,0.3,0.2,0.7,0.9,3.6,11.5,0.544,0.41600000000000004,0.168,2.6,9.7,6.3,1.4,1.7,16.5,19.5,0.3,0.6,0.9,0.075,-1.5,-0.4,-1.9,0.0,190.5,79.3786,3,2016
98.0,2.0,0.0,0.0,0.0,32,45,13,26.1,2.5,6.0,0.42200000000000004,1.6,3.8,0.42100000000000004,0.9,2.2,0.424,0.556,0.6,0.8,0.7709999999999999,0.5,2.5,2.9,3.8,0.8,0.1,1.4,1.8,7.3,11.7,0.573,0.633,0.13,2.0,10.1,6.2,1.5,0.4,17.8,13.2,1.6,0.8,2.4,0.09699999999999999,0.1,0.4,0.5,0.7,190.5,78.017824,10,2013
0.0,0.0,0.0,57.0,43.0,21,46,27,18.0,1.9,4.3,0.447,0.5,2.2,0.218,1.4,2.1,0.688,0.503,0.7,1.2,0.593,0.7,3.2,4.0,1.2,0.4,0.5,0.8,2.0,5.0,9.5,0.521,0.513,0.27399999999999997,4.5,20.3,12.3,1.0,2.2,14.4,13.4,0.0,0.4,0.5,0.027000000000000003,-3.4,-0.8,-4.1,-0.5,215.9,102.0582,3,2019
0.0,0.0,0.0,52.0,49.0,28,81,63,24.6,2.5,5.3,0.47,0.0,0.0,0.0,2.5,5.3,0.47100000000000003,0.47,1.1,1.8,0.622,1.7,4.8,6.5,1.0,0.4,0.7,1.0,3.0,6.1,10.2,0.5,0.002,0.33399999999999996,8.2,21.5,15.1,0.8,2.3,14.6,12.7,0.9,1.5,2.4,0.057,-2.6,-0.2,-2.8,-0.4,210.82,113.398,7,2015
0.0,0.0,4.0,84.0,11.0,22,65,11,11.6,1.5,3.2,0.452,0.2,0.7,0.326,1.2,2.5,0.488,0.488,0.8,1.1,0.7290000000000001,0.5,1.4,2.0,0.7,0.3,0.7,1.0,1.9,3.9,10.4,0.532,0.21899999999999997,0.33299999999999996,5.1,13.6,9.4,1.4,4.3,20.5,18.0,-0.3,1.1,0.8,0.054000000000000006,-4.0,1.5,-2.4,-0.1,205.74,111.13004,1,2010
0.0,0.0,0.0,0.0,100.0,23,64,0,14.0,1.9,4.2,0.461,0.0,0.0,0.0,1.9,4.2,0.461,0.461,1.6,2.2,0.7140000000000001,1.4,1.9,3.3,0.3,0.3,0.9,0.7,2.0,5.4,15.2,0.526,0.0,0.52,11.5,14.8,13.2,1.0,4.9,11.5,18.9,1.2,0.9,2.1,0.115,-2.2,0.0,-2.2,0.0,213.36,115.66596,4,2012
1.0,23.0,75.0,1.0,0.0,28,62,41,23.9,2.7,7.2,0.374,1.5,4.4,0.348,1.2,2.8,0.41600000000000004,0.48100000000000004,0.6,0.7,0.8,0.4,2.5,3.0,1.8,1.0,0.4,0.8,2.0,7.5,9.1,0.499,0.612,0.10099999999999999,1.9,11.4,6.5,1.9,1.4,9.7,14.5,0.1,1.2,1.4,0.045,-2.4,0.5,-1.9,0.0,195.58,97.52228,8,2019
0.0,0.0,0.0,0.0,100.0,25,28,9,11.9,1.4,2.6,0.527,0.0,0.0,0.0,1.4,2.6,0.527,0.527,0.8,1.5,0.512,0.7,1.9,2.6,0.3,0.4,0.2,0.6,2.1,3.5,9.9,0.5379999999999999,0.0,0.5539999999999999,6.6,18.5,12.3,1.6,1.1,14.8,14.6,0.2,0.2,0.4,0.057,-4.6,-0.2,-4.8,-0.2,213.36,108.86208,4,2012
0.0,0.0,0.0,30.0,70.0,29,81,2,23.2,4.0,7.4,0.54,0.0,0.0,0.33299999999999996,4.0,7.4,0.541,0.541,2.8,3.4,0.8170000000000001,2.2,3.7,6.0,0.8,0.4,0.4,1.4,2.3,10.8,17.5,0.605,0.005,0.45299999999999996,10.9,17.3,14.2,0.9,1.3,13.7,20.0,4.3,1.9,6.2,0.159,0.5,-0.7,-0.2,0.8,205.74,112.490816,6,2013
1.0,61.0,38.0,1.0,0.0,32,79,79,32.6,5.8,12.9,0.45399999999999996,2.1,5.1,0.401,3.8,7.8,0.489,0.5329999999999999,2.0,2.5,0.815,0.6,2.8,3.4,2.7,0.6,0.1,1.5,1.6,15.8,15.5,0.564,0.397,0.192,2.2,10.3,6.3,1.0,0.3,9.8,22.3,3.9,1.0,4.9,0.091,2.0,-1.8,0.2,1.4,200.66,108.86208,13,2014
19.0,75.0,6.0,0.0,0.0,28,72,72,35.4,9.0,20.1,0.449,3.7,10.0,0.36700000000000005,5.4,10.1,0.531,0.541,8.7,10.1,0.858,0.6,4.8,5.4,8.8,1.8,0.7,4.4,2.3,30.4,29.8,0.619,0.498,0.502,1.8,15.2,8.6,2.4,1.7,15.1,36.1,11.6,3.8,15.4,0.289,8.5,1.4,9.9,7.7,195.58,99.79024,9,2018
0.0,0.0,0.0,22.0,78.0,29,29,22,27.1,5.7,12.4,0.45399999999999996,0.5,1.4,0.366,5.1,11.0,0.466,0.475,3.0,3.7,0.813,1.1,3.3,4.4,1.6,0.1,0.9,1.4,1.8,14.8,16.6,0.527,0.114,0.29600000000000004,4.6,14.4,9.3,0.1,2.9,9.3,26.4,0.8,0.2,0.9,0.057999999999999996,1.1,-2.2,-1.1,0.2,213.36,111.13004,9,2015
2.0,91.0,8.0,0.0,0.0,25,58,47,32.0,4.8,10.7,0.45,1.9,4.5,0.423,2.9,6.2,0.469,0.539,1.7,1.8,0.897,0.6,2.3,3.0,1.2,0.3,0.1,0.9,2.3,13.2,12.1,0.573,0.419,0.17300000000000001,2.3,8.8,5.5,0.5,0.3,7.5,18.0,2.6,0.4,3.0,0.078,0.3,-1.3,-1.0,0.5,195.58,95.25431999999999,3,2011
99.0,1.0,0.0,0.0,0.0,24,82,82,34.9,8.2,18.7,0.43799999999999994,1.2,3.7,0.32299999999999995,7.0,15.1,0.466,0.47,5.6,7.0,0.8,1.4,3.9,5.2,7.4,1.8,0.3,3.3,2.3,23.2,23.9,0.532,0.195,0.375,4.8,11.8,8.6,2.6,0.6,13.2,32.8,7.7,3.9,11.6,0.195,4.6,-0.2,4.4,4.6,190.5,84.821704,5,2013
0.0,0.0,0.0,40.0,60.0,24,41,2,21.0,3.8,8.1,0.47100000000000003,0.0,0.1,0.0,3.8,8.0,0.47600000000000003,0.47100000000000003,2.6,3.3,0.787,1.6,3.9,5.5,0.7,0.7,1.6,1.6,2.8,10.2,18.2,0.536,0.009000000000000001,0.41100000000000003,9.1,22.5,15.8,1.9,6.2,14.3,24.9,0.4,1.5,1.8,0.10300000000000001,-1.8,1.2,-0.6,0.3,208.28,102.0582,5,2011
0.0,2.0,68.0,30.0,0.0,25,81,26,24.5,2.8,6.5,0.43200000000000005,1.0,3.1,0.311,1.8,3.4,0.544,0.507,0.9,1.3,0.7090000000000001,1.7,3.1,4.8,1.2,0.9,0.4,0.9,2.3,7.5,11.0,0.53,0.48100000000000004,0.195,7.5,13.4,10.5,1.7,1.5,11.4,14.0,1.2,2.0,3.3,0.079,-1.8,0.4,-1.4,0.3,203.2,99.79024,3,2019
100.0,0.0,0.0,0.0,0.0,27,59,11,14.2,1.2,2.9,0.395,0.3,0.9,0.304,0.9,2.0,0.44,0.445,0.4,0.5,0.767,0.3,1.6,1.9,3.3,0.8,0.1,1.0,1.6,3.0,11.3,0.475,0.326,0.174,2.4,13.1,7.8,2.8,0.7,23.5,12.8,0.4,1.0,1.4,0.08,-2.8,1.8,-0.9,0.2,185.42,77.11064,4,2018
0.0,0.0,98.0,2.0,0.0,33,82,61,31.5,4.1,9.4,0.43,1.5,4.0,0.38,2.6,5.5,0.467,0.51,1.7,2.0,0.8540000000000001,0.6,3.6,4.2,2.3,0.8,0.6,1.3,2.0,11.3,12.6,0.5489999999999999,0.419,0.212,2.1,13.0,7.6,1.3,1.4,11.3,17.0,2.4,4.1,6.5,0.121,-0.3,1.1,0.8,1.8,205.74,104.32616,12,2014
0.0,28.0,67.0,5.0,0.0,21,11,0,3.0,0.5,1.5,0.353,0.3,0.7,0.375,0.3,0.8,0.33299999999999996,0.441,0.4,0.4,1.0,0.0,0.2,0.2,0.2,0.1,0.0,0.2,0.2,1.7,12.7,0.506,0.47100000000000003,0.235,0.0,7.0,3.5,1.6,0.0,9.6,28.6,0.0,0.0,0.0,0.024,-1.4,-2.5,-3.9,0.0,200.66,88.45044,1,2014
0.0,0.0,13.0,87.0,0.0,22,77,2,18.4,2.6,5.6,0.473,0.8,2.4,0.321,1.9,3.1,0.591,0.5429999999999999,0.5,0.9,0.5589999999999999,1.2,2.5,3.7,1.0,0.5,0.3,0.5,1.1,6.5,13.1,0.5489999999999999,0.436,0.159,7.2,14.6,10.9,1.3,1.2,8.2,14.9,1.9,1.2,3.1,0.10400000000000001,0.3,-0.6,-0.2,0.6,205.74,104.32616,2,2017
0.0,0.0,0.0,10.0,91.0,34,42,0,14.9,1.7,2.9,0.5770000000000001,0.0,0.1,0.667,1.6,2.9,0.575,0.585,1.5,2.2,0.677,1.4,2.7,4.1,0.4,0.4,1.0,0.6,2.1,4.9,17.4,0.631,0.024,0.7559999999999999,11.9,21.5,17.0,1.4,5.8,12.8,14.4,1.6,1.1,2.7,0.207,-1.0,0.8,-0.2,0.3,208.28,103.418976,6,2013
0.0,0.0,0.0,47.0,54.0,34,62,1,9.8,0.9,1.8,0.478,0.0,0.0,0.0,0.9,1.8,0.478,0.478,0.4,0.5,0.8390000000000001,0.6,1.3,1.9,0.5,0.3,0.2,0.5,1.4,2.2,8.9,0.529,0.0,0.27399999999999997,6.9,16.0,11.4,1.8,1.9,20.2,11.9,0.1,0.5,0.6,0.046,-3.8,0.3,-3.5,-0.2,213.36,108.86208,12,2011
0.0,0.0,0.0,0.0,100.0,20,5,1,10.4,1.0,1.4,0.7140000000000001,0.0,0.0,0.0,1.0,1.4,0.7140000000000001,0.7140000000000001,0.8,0.8,1.0,0.4,1.6,2.0,0.6,0.6,0.2,0.8,1.2,2.8,12.3,0.799,0.0,0.5710000000000001,4.2,16.8,10.5,2.8,1.6,31.3,10.4,0.1,0.1,0.1,0.12300000000000001,-2.8,1.4,-1.5,0.0,208.28,111.13004,1,2017
0.0,0.0,0.0,45.0,55.0,23,63,11,17.7,2.3,5.5,0.418,0.0,0.2,0.231,2.3,5.3,0.425,0.42200000000000004,1.0,1.4,0.6809999999999999,1.3,2.7,3.9,0.4,0.4,0.5,0.8,1.8,5.6,10.1,0.45899999999999996,0.037000000000000005,0.262,7.8,18.0,12.7,1.2,2.2,11.6,17.4,-0.4,0.8,0.4,0.016,-3.7,-1.6,-5.3,-0.9,213.36,113.398,4,2011
0.0,0.0,0.0,37.0,63.0,23,41,9,13.2,1.0,1.9,0.513,0.0,0.1,0.0,1.0,1.8,0.5479999999999999,0.513,0.3,0.7,0.48100000000000004,1.9,2.4,4.3,0.7,0.4,0.4,0.4,2.3,2.3,12.0,0.517,0.064,0.34600000000000003,14.9,20.7,17.7,1.6,2.4,15.9,8.6,0.7,0.7,1.4,0.122,-3.9,0.4,-3.6,-0.2,208.28,108.86208,3,2015
100.0,0.0,0.0,0.0,0.0,24,12,1,18.3,1.7,4.8,0.345,0.3,2.2,0.154,1.3,2.7,0.5,0.379,0.2,0.3,0.667,0.1,1.2,1.3,3.8,0.5,0.0,2.1,1.1,3.8,4.5,0.38799999999999996,0.44799999999999995,0.052000000000000005,0.5,7.3,3.7,1.4,0.0,29.6,16.8,-0.5,0.1,-0.4,-0.087,-7.1,-2.8,-9.9,-0.4,187.96,81.64656,1,2015
96.0,5.0,0.0,0.0,0.0,24,11,3,21.7,1.9,5.5,0.344,0.5,1.5,0.294,1.5,4.0,0.364,0.385,0.9,1.9,0.47600000000000003,0.5,2.0,2.5,5.5,0.7,0.0,2.3,2.4,5.2,8.1,0.406,0.27899999999999997,0.344,2.6,10.2,6.3,1.7,0.0,26.2,17.5,-0.3,0.2,-0.1,-0.017,-4.5,-0.7,-5.2,-0.2,185.42,77.11064,1,2015
0.0,0.0,0.0,94.0,7.0,22,66,66,27.2,4.0,7.4,0.535,0.0,0.0,0.33299999999999996,4.0,7.4,0.536,0.536,1.2,1.8,0.6609999999999999,2.9,4.6,7.5,0.4,0.5,3.7,1.2,2.7,9.1,19.0,0.556,0.006,0.24100000000000002,13.2,18.2,15.9,1.0,9.8,12.7,15.7,3.0,3.2,6.2,0.16699999999999998,0.1,2.3,2.3,1.9,208.28,106.59412,4,2012
0.0,0.0,0.0,8.0,92.0,27,70,57,26.8,5.1,11.1,0.45899999999999996,0.0,0.2,0.273,5.1,10.9,0.462,0.461,1.8,2.4,0.738,2.5,5.5,7.9,1.5,0.5,0.7,1.5,2.3,12.0,16.2,0.494,0.013999999999999999,0.21600000000000003,9.9,23.4,16.4,0.9,2.3,11.1,22.7,1.1,1.1,2.2,0.055,-0.6,-1.6,-2.2,-0.1,208.28,106.59412,6,2015
0.0,0.0,57.0,43.0,0.0,30,68,68,30.3,6.0,13.0,0.46299999999999997,2.4,5.5,0.433,3.6,7.5,0.484,0.5539999999999999,5.4,6.0,0.904,0.8,5.3,6.1,2.6,0.7,0.3,1.5,1.9,19.8,21.0,0.633,0.42100000000000004,0.45899999999999996,2.9,18.1,10.7,1.1,0.9,8.5,23.8,6.4,1.8,8.2,0.191,4.9,-0.5,4.3,3.3,208.28,102.0582,11,2019
0.0,0.0,0.0,82.0,18.0,19,78,27,19.7,2.8,5.3,0.517,0.0,0.0,0.0,2.8,5.3,0.517,0.517,1.3,2.2,0.595,2.2,3.1,5.3,0.5,0.4,0.9,1.0,3.2,6.8,13.8,0.542,0.0,0.41600000000000004,12.9,19.1,16.0,1.0,3.5,13.5,17.1,1.5,1.4,2.9,0.091,-2.6,-0.6,-3.2,-0.5,208.28,111.583632,1,2011
0.0,0.0,0.0,3.0,97.0,23,24,0,2.6,0.1,0.5,0.231,0.0,0.1,0.0,0.1,0.4,0.3,0.231,0.0,0.0,0.0,0.1,0.3,0.3,0.1,0.0,0.2,0.1,0.3,0.3,0.2,0.231,0.231,0.0,3.7,10.8,7.3,0.0,5.0,13.3,11.2,-0.2,0.1,-0.1,-0.055,-9.0,0.3,-8.6,-0.1,208.28,104.32616,1,2014
97.0,3.0,0.0,0.0,0.0,22,82,82,34.7,7.5,17.0,0.442,0.4,1.3,0.33,7.1,15.7,0.451,0.45399999999999996,6.5,7.7,0.8420000000000001,1.5,3.1,4.6,8.2,1.9,0.4,3.9,2.5,21.9,23.6,0.5379999999999999,0.07400000000000001,0.45399999999999996,5.2,10.3,7.8,2.8,0.8,15.9,31.6,6.3,3.1,9.4,0.159,4.3,-0.1,4.2,4.4,190.5,84.821704,3,2011
4.0,59.0,34.0,3.0,0.0,23,18,0,11.7,1.4,4.1,0.342,0.7,2.6,0.261,0.7,1.5,0.48100000000000004,0.425,1.1,1.2,0.8640000000000001,0.2,1.8,2.0,1.2,0.3,0.0,1.0,0.8,4.5,8.1,0.49,0.63,0.301,2.0,15.9,9.0,1.4,0.0,17.9,20.0,-0.2,0.2,0.0,0.004,-3.6,0.4,-3.2,-0.1,198.12,98.883056,1,2019
0.0,2.0,92.0,6.0,0.0,21,15,0,6.7,0.8,2.2,0.364,0.4,0.9,0.429,0.4,1.3,0.316,0.455,0.2,0.3,0.75,0.1,0.5,0.6,0.4,0.1,0.1,0.2,0.7,2.2,7.7,0.475,0.424,0.121,1.1,8.5,4.8,1.0,0.7,7.9,16.5,0.0,0.1,0.1,0.037000000000000005,-4.6,-1.4,-6.1,-0.1,198.12,95.25431999999999,1,2014
0.0,0.0,0.0,15.0,85.0,29,15,1,6.5,0.6,1.3,0.474,0.0,0.0,0.0,0.6,1.3,0.474,0.474,0.5,1.1,0.43799999999999994,1.3,1.9,3.1,0.3,0.3,0.3,0.4,0.7,1.7,17.0,0.48,0.0,0.8420000000000001,21.8,31.0,26.5,2.1,3.1,18.7,14.5,0.1,0.2,0.3,0.162,-0.7,0.5,-0.1,0.0,210.82,106.59412,8,2014
0.0,0.0,0.0,1.0,99.0,28,34,2,10.9,2.3,3.9,0.575,0.0,0.0,0.0,2.3,3.9,0.579,0.575,0.5,1.1,0.5,1.6,2.4,3.9,0.1,0.1,0.8,0.6,1.4,5.1,19.9,0.574,0.006999999999999999,0.26899999999999996,15.8,23.7,19.7,0.7,5.9,12.3,21.1,0.6,0.5,1.1,0.146,-0.2,-0.2,-0.3,0.1,213.36,122.46984,8,2016
0.0,0.0,0.0,0.0,100.0,22,65,59,23.9,5.6,8.7,0.643,0.0,0.0,0.0,5.6,8.7,0.643,0.643,1.4,2.7,0.531,2.7,5.4,8.1,1.0,0.5,1.2,1.3,2.8,12.6,21.4,0.638,0.0,0.314,12.5,24.5,18.5,1.1,4.1,12.0,19.9,3.8,2.1,5.9,0.184,1.3,-0.1,1.2,1.2,208.28,108.86208,3,2017
0.0,0.0,0.0,0.0,100.0,27,6,1,11.3,2.0,2.3,0.857,0.0,0.0,0.0,2.0,2.3,0.857,0.857,0.5,1.3,0.375,1.2,2.3,3.5,0.7,0.2,0.5,0.3,1.0,4.5,22.8,0.7709999999999999,0.0,0.5710000000000001,11.4,24.3,17.7,0.7,3.5,10.2,12.7,0.2,0.0,0.3,0.19699999999999998,2.8,-1.4,1.4,0.1,205.74,124.7378,2,2015
